RequestID,Boro,Yr,M,D,HH,MM,Vol,SegmentID,WktGeom,street,fromSt,toSt,Direction
38941,Queens,2025,6,5,14,15,28,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,5,14,30,33,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,5,14,45,27,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,5,15,0,30,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,5,15,15,32,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,5,15,30,33,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,5,15,45,37,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,5,16,0,33,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,5,16,15,35,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
39050,Brooklyn,2025,6,23,20,30,59,42961,POINT (1000132.7779388146 181033.90839133842),KINGSTON AVENUE,Lefferts Avenue,Empire Boulevard,NB
39050,Brooklyn,2025,6,23,20,45,57,42961,POINT (1000132.7779388146 181033.90839133842),KINGSTON AVENUE,Lefferts Avenue,Empire Boulevard,NB
39050,Brooklyn,2025,6,23,21,0,54,42961,POINT (1000132.7779388146 181033.90839133842),KINGSTON AVENUE,Lefferts Avenue,Empire Boulevard,NB
39050,Brooklyn,2025,6,23,21,15,67,42961,POINT (1000132.7779388146 181033.90839133842),KINGSTON AVENUE,Lefferts Avenue,Empire Boulevard,NB
39050,Brooklyn,2025,6,23,21,30,54,42961,POINT (1000132.7779388146 181033.90839133842),KINGSTON AVENUE,Lefferts Avenue,Empire Boulevard,NB
39050,Brooklyn,2025,6,23,21,45,60,42961,POINT (1000132.7779388146 181033.90839133842),KINGSTON AVENUE,Lefferts Avenue,Empire Boulevard,NB
39050,Brooklyn,2025,6,23,22,0,59,42961,POINT (1000132.7779388146 181033.90839133842),KINGSTON AVENUE,Lefferts Avenue,Empire Boulevard,NB
39050,Brooklyn,2025,6,23,22,15,39,42961,POINT (1000132.7779388146 181033.90839133842),KINGSTON AVENUE,Lefferts Avenue,Empire Boulevard,NB
39050,Brooklyn,2025,6,23,22,30,54,42961,POINT (1000132.7779388146 181033.90839133842),KINGSTON AVENUE,Lefferts Avenue,Empire Boulevard,NB
39050,Brooklyn,2025,6,23,22,45,50,42961,POINT (1000132.7779388146 181033.90839133842),KINGSTON AVENUE,Lefferts Avenue,Empire Boulevard,NB
39050,Brooklyn,2025,6,23,23,0,36,42961,POINT (1000132.7779388146 181033.90839133842),KINGSTON AVENUE,Lefferts Avenue,Empire Boulevard,NB
39050,Brooklyn,2025,6,23,23,15,43,42961,POINT (1000132.7779388146 181033.90839133842),KINGSTON AVENUE,Lefferts Avenue,Empire Boulevard,NB
39050,Brooklyn,2025,6,23,23,30,30,42961,POINT (1000132.7779388146 181033.90839133842),KINGSTON AVENUE,Lefferts Avenue,Empire Boulevard,NB
39050,Brooklyn,2025,6,23,23,45,32,42961,POINT (1000132.7779388146 181033.90839133842),KINGSTON AVENUE,Lefferts Avenue,Empire Boulevard,NB
38941,Queens,2025,6,5,16,30,33,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,5,16,45,30,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,5,17,0,37,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,5,17,15,32,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,5,17,30,28,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,5,17,45,30,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,5,18,0,26,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,5,18,15,28,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,5,18,30,31,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,5,18,45,22,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,5,19,0,21,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,5,19,15,23,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,5,19,30,17,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,5,19,45,20,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,5,20,0,17,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,5,20,15,15,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,5,20,30,14,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,5,20,45,21,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,5,21,0,15,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,5,21,15,9,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,5,21,30,11,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,5,21,45,15,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,5,22,0,17,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,5,22,15,13,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,5,22,30,15,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,5,22,45,10,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,5,23,0,5,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,5,23,15,8,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,5,23,30,4,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,5,23,45,9,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,0,0,5,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,0,15,10,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,0,30,3,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,0,45,10,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,1,0,3,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,1,15,4,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,1,30,3,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,1,45,2,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,2,0,5,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,2,15,1,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,2,30,0,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,2,45,1,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,3,0,3,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,3,15,0,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,3,30,1,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,3,45,0,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,4,0,4,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,4,15,2,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,4,30,3,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,4,45,1,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,5,0,8,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,5,15,3,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,5,30,4,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,5,45,10,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,6,0,10,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,6,15,8,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,6,30,14,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,6,45,13,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,7,0,15,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,7,15,21,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,7,30,24,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,7,45,26,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,8,0,40,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,8,15,28,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,8,30,19,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,8,45,19,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,9,0,21,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,9,15,22,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,9,30,18,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,9,45,15,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,10,0,18,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,10,15,22,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,10,30,11,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,10,45,14,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,11,0,12,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,11,15,13,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,11,30,11,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,11,45,13,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,12,0,20,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,12,15,15,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,12,30,23,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,12,45,21,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,13,0,14,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,13,15,18,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,13,30,17,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,13,45,22,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,14,0,24,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,14,15,23,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,14,30,29,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,14,45,25,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,15,0,26,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,15,15,37,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,15,30,33,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,15,45,30,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,16,0,25,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,16,15,33,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,16,30,31,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,16,45,29,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,17,0,28,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,17,15,30,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,17,30,27,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,17,45,33,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,18,0,34,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,18,15,25,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
38941,Queens,2025,6,6,18,30,28,57986,POINT (1048223.6777581562 156329.74454354926),BEACH 37 STREET,Rockaway Beach Boulevard,Beach Channel Drive,EB
39083,Brooklyn,2025,7,5,23,45,28,19267,POINT (989230.0472781819 150548.3916030402),STILLWELL AVENUE,Coney Island Creek Shoreline,Neptune Avenue,SB
39083,Brooklyn,2025,7,6,0,0,19,19267,POINT (989230.0472781819 150548.3916030402),STILLWELL AVENUE,Coney Island Creek Shoreline,Neptune Avenue,SB
39083,Brooklyn,2025,7,6,0,15,27,19267,POINT (989230.0472781819 150548.3916030402),STILLWELL AVENUE,Coney Island Creek Shoreline,Neptune Avenue,SB
39083,Brooklyn,2025,7,6,0,30,20,19267,POINT (989230.0472781819 150548.3916030402),STILLWELL AVENUE,Coney Island Creek Shoreline,Neptune Avenue,SB
39083,Brooklyn,2025,7,6,0,45,31,19267,POINT (989230.0472781819 150548.3916030402),STILLWELL AVENUE,Coney Island Creek Shoreline,Neptune Avenue,SB
39083,Brooklyn,2025,7,6,1,0,25,19267,POINT (989230.0472781819 150548.3916030402),STILLWELL AVENUE,Coney Island Creek Shoreline,Neptune Avenue,SB
39083,Brooklyn,2025,7,6,1,15,14,19267,POINT (989230.0472781819 150548.3916030402),STILLWELL AVENUE,Coney Island Creek Shoreline,Neptune Avenue,SB
39083,Brooklyn,2025,7,6,1,30,25,19267,POINT (989230.0472781819 150548.3916030402),STILLWELL AVENUE,Coney Island Creek Shoreline,Neptune Avenue,SB
39083,Brooklyn,2025,7,6,1,45,7,19267,POINT (989230.0472781819 150548.3916030402),STILLWELL AVENUE,Coney Island Creek Shoreline,Neptune Avenue,SB
39083,Brooklyn,2025,7,6,2,0,15,19267,POINT (989230.0472781819 150548.3916030402),STILLWELL AVENUE,Coney Island Creek Shoreline,Neptune Avenue,SB
39083,Brooklyn,2025,7,6,2,15,8,19267,POINT (989230.0472781819 150548.3916030402),STILLWELL AVENUE,Coney Island Creek Shoreline,Neptune Avenue,SB
39083,Brooklyn,2025,7,6,2,30,8,19267,POINT (989230.0472781819 150548.3916030402),STILLWELL AVENUE,Coney Island Creek Shoreline,Neptune Avenue,SB
39083,Brooklyn,2025,7,6,2,45,11,19267,POINT (989230.0472781819 150548.3916030402),STILLWELL AVENUE,Coney Island Creek Shoreline,Neptune Avenue,SB
39083,Brooklyn,2025,7,6,3,0,7,19267,POINT (989230.0472781819 150548.3916030402),STILLWELL AVENUE,Coney Island Creek Shoreline,Neptune Avenue,SB
39083,Brooklyn,2025,7,6,3,15,8,19267,POINT (989230.0472781819 150548.3916030402),STILLWELL AVENUE,Coney Island Creek Shoreline,Neptune Avenue,SB
39083,Brooklyn,2025,7,6,3,30,7,19267,POINT (989230.0472781819 150548.3916030402),STILLWELL AVENUE,Coney Island Creek Shoreline,Neptune Avenue,SB
39083,Brooklyn,2025,7,6,3,45,6,19267,POINT (989230.0472781819 150548.3916030402),STILLWELL AVENUE,Coney Island Creek Shoreline,Neptune Avenue,SB
39083,Brooklyn,2025,7,6,4,0,10,19267,POINT (989230.0472781819 150548.3916030402),STILLWELL AVENUE,Coney Island Creek Shoreline,Neptune Avenue,SB
39083,Brooklyn,2025,7,6,4,15,6,19267,POINT (989230.0472781819 150548.3916030402),STILLWELL AVENUE,Coney Island Creek Shoreline,Neptune Avenue,SB
39083,Brooklyn,2025,7,6,4,30,6,19267,POINT (989230.0472781819 150548.3916030402),STILLWELL AVENUE,Coney Island Creek Shoreline,Neptune Avenue,SB
39083,Brooklyn,2025,7,6,4,45,8,19267,POINT (989230.0472781819 150548.3916030402),STILLWELL AVENUE,Coney Island Creek Shoreline,Neptune Avenue,SB
39083,Brooklyn,2025,7,6,5,0,4,19267,POINT (989230.0472781819 150548.3916030402),STILLWELL AVENUE,Coney Island Creek Shoreline,Neptune Avenue,SB
39083,Brooklyn,2025,7,6,5,15,14,19267,POINT (989230.0472781819 150548.3916030402),STILLWELL AVENUE,Coney Island Creek Shoreline,Neptune Avenue,SB
39083,Brooklyn,2025,7,6,5,30,9,19267,POINT (989230.0472781819 150548.3916030402),STILLWELL AVENUE,Coney Island Creek Shoreline,Neptune Avenue,SB
39083,Brooklyn,2025,7,6,5,45,12,19267,POINT (989230.0472781819 150548.3916030402),STILLWELL AVENUE,Coney Island Creek Shoreline,Neptune Avenue,SB
39083,Brooklyn,2025,7,6,6,0,13,19267,POINT (989230.0472781819 150548.3916030402),STILLWELL AVENUE,Coney Island Creek Shoreline,Neptune Avenue,SB
39083,Brooklyn,2025,7,6,6,15,16,19267,POINT (989230.0472781819 150548.3916030402),STILLWELL AVENUE,Coney Island Creek Shoreline,Neptune Avenue,SB
39083,Brooklyn,2025,7,6,6,30,24,19267,POINT (989230.0472781819 150548.3916030402),STILLWELL AVENUE,Coney Island Creek Shoreline,Neptune Avenue,SB
39083,Brooklyn,2025,7,6,6,45,15,19267,POINT (989230.0472781819 150548.3916030402),STILLWELL AVENUE,Coney Island Creek Shoreline,Neptune Avenue,SB
39083,Brooklyn,2025,7,6,7,0,25,19267,POINT (989230.0472781819 150548.3916030402),STILLWELL AVENUE,Coney Island Creek Shoreline,Neptune Avenue,SB
39083,Brooklyn,2025,7,6,7,15,25,19267,POINT (989230.0472781819 150548.3916030402),STILLWELL AVENUE,Coney Island Creek Shoreline,Neptune Avenue,SB
39083,Brooklyn,2025,7,6,7,30,24,19267,POINT (989230.0472781819 150548.3916030402),STILLWELL AVENUE,Coney Island Creek Shoreline,Neptune Avenue,SB
39083,Brooklyn,2025,7,6,7,45,30,19267,POINT (989230.0472781819 150548.3916030402),STILLWELL AVENUE,Coney Island Creek Shoreline,Neptune Avenue,SB
39083,Brooklyn,2025,7,6,8,0,24,19267,POINT (989230.0472781819 150548.3916030402),STILLWELL AVENUE,Coney Island Creek Shoreline,Neptune Avenue,SB
39083,Brooklyn,2025,7,6,8,15,27,19267,POINT (989230.0472781819 150548.3916030402),STILLWELL AVENUE,Coney Island Creek Shoreline,Neptune Avenue,SB
39083,Brooklyn,2025,7,6,8,30,30,19267,POINT (989230.0472781819 150548.3916030402),STILLWELL AVENUE,Coney Island Creek Shoreline,Neptune Avenue,SB
39083,Brooklyn,2025,7,6,8,45,35,19267,POINT (989230.0472781819 150548.3916030402),STILLWELL AVENUE,Coney Island Creek Shoreline,Neptune Avenue,SB
39083,Brooklyn,2025,7,6,9,0,32,19267,POINT (989230.0472781819 150548.3916030402),STILLWELL AVENUE,Coney Island Creek Shoreline,Neptune Avenue,SB
39083,Brooklyn,2025,7,6,9,15,45,19267,POINT (989230.0472781819 150548.3916030402),STILLWELL AVENUE,Coney Island Creek Shoreline,Neptune Avenue,SB
39083,Brooklyn,2025,7,6,9,30,60,19267,POINT (989230.0472781819 150548.3916030402),STILLWELL AVENUE,Coney Island Creek Shoreline,Neptune Avenue,SB
39083,Brooklyn,2025,7,6,9,45,55,19267,POINT (989230.0472781819 150548.3916030402),STILLWELL AVENUE,Coney Island Creek Shoreline,Neptune Avenue,SB
